"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","UNEMP","15_24","PC_LF","M","2019-10",10.2,
"LVA","UNEMP","15_24","PC_LF","M","2019-11",10.6,
"LVA","UNEMP","15_24","PC_LF","M","2019-12",11.6,
"LVA","UNEMP","15_24","PC_LF","M","2020-01",13.3,
"LVA","UNEMP","15_24","PC_LF","M","2020-02",14.1,
"LVA","UNEMP","15_24","PC_LF","M","2020-03",15.4,
"LVA","UNEMP","15_24","PC_LF","M","2020-04",17.3,
"LVA","UNEMP","15_24","PC_LF","M","2020-05",17.6,
"LVA","UNEMP","15_24","PC_LF","M","2020-06",16.9,
"LVA","UNEMP","15_24","PC_LF","M","2020-07",16,
"LVA","UNEMP","15_24","PC_LF","M","2020-08",14.7,
"LVA","UNEMP","15_24","PC_LF","M","2020-09",13.3,
"LVA","UNEMP","15_24","PC_LF","M","2020-10",11.8,
"LVA","UNEMP","15_24","PC_LF","M","2020-11",11.8,
"LVA","UNEMP","15_24","PC_LF","M","2020-12",12.7,
"LVA","UNEMP","15_24","PC_LF","M","2021-01",14.6,
"LVA","UNEMP","15_24","PC_LF","M","2021-02",15.8,
"LVA","UNEMP","15_24","PC_LF","M","2021-03",16.1,
"LVA","UNEMP","15_24","PC_LF","M","2021-04",16.1,
"LVA","UNEMP","15_24","PC_LF","M","2021-05",16.1,
"LVA","UNEMP","15_24","PC_LF","M","2021-06",15.8,
"LVA","UNEMP","15_24","PC_LF","M","2021-07",15.5,
"LVA","UNEMP","15_24","PC_LF","M","2021-08",15,
"LVA","UNEMP","15_24","PC_LF","M","2021-09",14.4,
"LVA","UNEMP","15_24","PC_LF","M","2021-10",13.2,
"LVA","UNEMP","15_24","PC_LF","M","2021-11",12.3,
"LVA","UNEMP","15_24","PC_LF","M","2021-12",11.8,
"LVA","UNEMP","15_24","PC_LF","M","2022-01",11.8,
"LVA","UNEMP","15_24","PC_LF","M","2022-02",11.5,
"LVA","UNEMP","15_24","PC_LF","M","2022-03",11.1,
"LVA","UNEMP","15_24","PC_LF","M","2022-04",10.7,
"LVA","UNEMP","15_24","PC_LF","M","2022-05",10.4,
"G-7","UNEMP","15_24","PC_LF","M","2014-11",13.86845,"E"
"G-7","UNEMP","15_24","PC_LF","M","2014-12",13.53382,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-01",13.50482,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-02",13.34634,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-03",13.56898,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-04",13.13344,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-05",13.32928,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-06",13.19521,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-07",12.79686,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-08",12.61758,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-09",12.57745,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-10",12.50447,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-11",12.41903,"E"
"G-7","UNEMP","15_24","PC_LF","M","2015-12",12.39989,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-01",11.90149,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-02",12.21329,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-03",12.23588,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-04",12.28282,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-05",11.975,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-06",11.94817,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-07",12.08415,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-08",11.80705,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-09",11.86678,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-10",11.84994,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-11",11.74295,"E"
"G-7","UNEMP","15_24","PC_LF","M","2016-12",11.50386,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-01",11.3849,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-02",11.14845,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-03",10.84609,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-04",10.9281,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-05",10.73161,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-06",10.69976,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-07",10.5884,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-08",10.47544,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-09",10.47503,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-10",10.60082,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-11",10.91667,"E"
"G-7","UNEMP","15_24","PC_LF","M","2017-12",10.47384,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-01",10.43744,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-02",10.41481,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-03",9.923339,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-04",9.928763,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-05",9.882173,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-06",10.10236,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-07",9.829051,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-08",9.731164,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-09",9.770015,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-10",9.802079,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-11",9.638338,"E"
"G-7","UNEMP","15_24","PC_LF","M","2018-12",9.909714,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-01",10.07417,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-02",9.90665,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-03",9.619478,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-04",9.437914,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-05",9.535858,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-06",9.198073,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-07",9.483138,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-08",9.43557,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-09",9.375848,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-10",9.506877,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-11",9.511505,"E"
"G-7","UNEMP","15_24","PC_LF","M","2019-12",9.571726,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-01",9.624887,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-02",9.396209,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-03",10.81724,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-04",19.84526,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-05",19.20161,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-06",16.90264,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-07",16.11815,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-08",14.32981,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-09",13.34021,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-10",12.4826,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-11",12.22546,"E"
"G-7","UNEMP","15_24","PC_LF","M","2020-12",12.82284,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-01",12.40527,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-02",11.87806,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-03",11.56651,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-04",11.53284,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-05",10.94839,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-06",10.58479,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-07",10.25207,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-08",10.30214,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-09",9.688308,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-10",9.328734,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-11",9.312034,"E"
"G-7","UNEMP","15_24","PC_LF","M","2021-12",9.221534,"E"
"G-7","UNEMP","15_24","PC_LF","M","2022-01",9.382549,"E"
"G-7","UNEMP","15_24","PC_LF","M","2022-02",8.956419,"E"
"G-7","UNEMP","15_24","PC_LF","M","2022-03",8.913166,"E"
"G-7","UNEMP","15_24","PC_LF","M","2022-04",8.709101,"E"
"G-7","UNEMP","15_24","PC_LF","M","2022-05",8.496182,"E"
"CAN","UNEMP","15_24","PC_LF","M","2014-11",12.8,
"CAN","UNEMP","15_24","PC_LF","M","2014-12",13.2,
"CAN","UNEMP","15_24","PC_LF","M","2015-01",12.5,
"CAN","UNEMP","15_24","PC_LF","M","2015-02",13,
"CAN","UNEMP","15_24","PC_LF","M","2015-03",12.7,
"CAN","UNEMP","15_24","PC_LF","M","2015-04",13.5,
"CAN","UNEMP","15_24","PC_LF","M","2015-05",12.8,
"CAN","UNEMP","15_24","PC_LF","M","2015-06",12.5,
"CAN","UNEMP","15_24","PC_LF","M","2015-07",12.9,
"CAN","UNEMP","15_24","PC_LF","M","2015-08",12.9,
"CAN","UNEMP","15_24","PC_LF","M","2015-09",13.1,
"CAN","UNEMP","15_24","PC_LF","M","2015-10",12.9,
"CAN","UNEMP","15_24","PC_LF","M","2015-11",12.3,
"CAN","UNEMP","15_24","PC_LF","M","2015-12",12.8,
"CAN","UNEMP","15_24","PC_LF","M","2016-01",12.6,
"CAN","UNEMP","15_24","PC_LF","M","2016-02",12.9,
"CAN","UNEMP","15_24","PC_LF","M","2016-03",12.9,
"CAN","UNEMP","15_24","PC_LF","M","2016-04",13,
"CAN","UNEMP","15_24","PC_LF","M","2016-05",13.1,
"CAN","UNEMP","15_24","PC_LF","M","2016-06",12.6,
"CAN","UNEMP","15_24","PC_LF","M","2016-07",13.4,
"CAN","UNEMP","15_24","PC_LF","M","2016-08",12.8,
"CAN","UNEMP","15_24","PC_LF","M","2016-09",13.1,
"CAN","UNEMP","15_24","PC_LF","M","2016-10",12.6,
"CAN","UNEMP","15_24","PC_LF","M","2016-11",12.8,
"CAN","UNEMP","15_24","PC_LF","M","2016-12",12.6,
"CAN","UNEMP","15_24","PC_LF","M","2017-01",12.9,
"CAN","UNEMP","15_24","PC_LF","M","2017-02",12.3,
"CAN","UNEMP","15_24","PC_LF","M","2017-03",12.4,
"CAN","UNEMP","15_24","PC_LF","M","2017-04",11.5,
"CAN","UNEMP","15_24","PC_LF","M","2017-05",11.8,
"CAN","UNEMP","15_24","PC_LF","M","2017-06",11.6,
"CAN","UNEMP","15_24","PC_LF","M","2017-07",10.8,
"CAN","UNEMP","15_24","PC_LF","M","2017-08",11.2,
"CAN","UNEMP","15_24","PC_LF","M","2017-09",10.4,
"CAN","UNEMP","15_24","PC_LF","M","2017-10",11,
"CAN","UNEMP","15_24","PC_LF","M","2017-11",10.8,
"CAN","UNEMP","15_24","PC_LF","M","2017-12",10.3,
"CAN","UNEMP","15_24","PC_LF","M","2018-01",10.9,
"CAN","UNEMP","15_24","PC_LF","M","2018-02",11.1,
"CAN","UNEMP","15_24","PC_LF","M","2018-03",10.9,
"CAN","UNEMP","15_24","PC_LF","M","2018-04",11.2,
"CAN","UNEMP","15_24","PC_LF","M","2018-05",11.3,
"CAN","UNEMP","15_24","PC_LF","M","2018-06",11.4,
"CAN","UNEMP","15_24","PC_LF","M","2018-07",10.8,
"CAN","UNEMP","15_24","PC_LF","M","2018-08",10.5,
"CAN","UNEMP","15_24","PC_LF","M","2018-09",10.5,
"CAN","UNEMP","15_24","PC_LF","M","2018-10",10.7,
"CAN","UNEMP","15_24","PC_LF","M","2018-11",10.6,
"CAN","UNEMP","15_24","PC_LF","M","2018-12",10.7,
"CAN","UNEMP","15_24","PC_LF","M","2019-01",11.1,
"CAN","UNEMP","15_24","PC_LF","M","2019-02",11,
"CAN","UNEMP","15_24","PC_LF","M","2019-03",10.8,
"CAN","UNEMP","15_24","PC_LF","M","2019-04",10.2,
"CAN","UNEMP","15_24","PC_LF","M","2019-05",10.1,
"CAN","UNEMP","15_24","PC_LF","M","2019-06",10.7,
"CAN","UNEMP","15_24","PC_LF","M","2019-07",11.5,
"CAN","UNEMP","15_24","PC_LF","M","2019-08",11.6,
"CAN","UNEMP","15_24","PC_LF","M","2019-09",11.6,
"CAN","UNEMP","15_24","PC_LF","M","2019-10",11.3,
"CAN","UNEMP","15_24","PC_LF","M","2019-11",11.6,
"CAN","UNEMP","15_24","PC_LF","M","2019-12",11.2,
"CAN","UNEMP","15_24","PC_LF","M","2020-01",10.4,
"CAN","UNEMP","15_24","PC_LF","M","2020-02",10.6,
"CAN","UNEMP","15_24","PC_LF","M","2020-03",17.1,
"CAN","UNEMP","15_24","PC_LF","M","2020-04",27.1,
"CAN","UNEMP","15_24","PC_LF","M","2020-05",28.8,
"CAN","UNEMP","15_24","PC_LF","M","2020-06",26.4,
"CAN","UNEMP","15_24","PC_LF","M","2020-07",24,
"CAN","UNEMP","15_24","PC_LF","M","2020-08",22.9,
"CAN","UNEMP","15_24","PC_LF","M","2020-09",18.6,
"CAN","UNEMP","15_24","PC_LF","M","2020-10",18.9,
"CAN","UNEMP","15_24","PC_LF","M","2020-11",17.4,
"CAN","UNEMP","15_24","PC_LF","M","2020-12",18.3,
"CAN","UNEMP","15_24","PC_LF","M","2021-01",19.6,
"CAN","UNEMP","15_24","PC_LF","M","2021-02",17.3,
"CAN","UNEMP","15_24","PC_LF","M","2021-03",14.1,
"CAN","UNEMP","15_24","PC_LF","M","2021-04",15.9,
"CAN","UNEMP","15_24","PC_LF","M","2021-05",15.7,
"CAN","UNEMP","15_24","PC_LF","M","2021-06",12.8,
"CAN","UNEMP","15_24","PC_LF","M","2021-07",11.9,
"CAN","UNEMP","15_24","PC_LF","M","2021-08",11.7,
"CAN","UNEMP","15_24","PC_LF","M","2021-09",11.2,
"CAN","UNEMP","15_24","PC_LF","M","2021-10",10.5,
"CAN","UNEMP","15_24","PC_LF","M","2021-11",10.5,
"CAN","UNEMP","15_24","PC_LF","M","2021-12",11.1,
"CAN","UNEMP","15_24","PC_LF","M","2022-01",13.6,
"CAN","UNEMP","15_24","PC_LF","M","2022-02",10.9,
"CAN","UNEMP","15_24","PC_LF","M","2022-03",9.8,
"CAN","UNEMP","15_24","PC_LF","M","2022-04",10.1,
"CAN","UNEMP","15_24","PC_LF","M","2022-05",9.8,
"CAN","UNEMP","15_24","PC_LF","M","2022-06",9.2,
"USA","UNEMP","15_24","PC_LF","M","2014-11",12.5,
"USA","UNEMP","15_24","PC_LF","M","2014-12",12.2,
"USA","UNEMP","15_24","PC_LF","M","2015-01",12,
"USA","UNEMP","15_24","PC_LF","M","2015-02",11.8,
"USA","UNEMP","15_24","PC_LF","M","2015-03",12.5,
"USA","UNEMP","15_24","PC_LF","M","2015-04",11.8,
"USA","UNEMP","15_24","PC_LF","M","2015-05",12.3,
"USA","UNEMP","15_24","PC_LF","M","2015-06",11.9,
"USA","UNEMP","15_24","PC_LF","M","2015-07",11.5,
"USA","UNEMP","15_24","PC_LF","M","2015-08",11.1,
"USA","UNEMP","15_24","PC_LF","M","2015-09",11.2,
"USA","UNEMP","15_24","PC_LF","M","2015-10",11,
"USA","UNEMP","15_24","PC_LF","M","2015-11",11.2,
"USA","UNEMP","15_24","PC_LF","M","2015-12",11.1,
"USA","UNEMP","15_24","PC_LF","M","2016-01",10,
"USA","UNEMP","15_24","PC_LF","M","2016-02",10.5,
"USA","UNEMP","15_24","PC_LF","M","2016-03",10.7,
"USA","UNEMP","15_24","PC_LF","M","2016-04",11,
"USA","UNEMP","15_24","PC_LF","M","2016-05",10.4,
"USA","UNEMP","15_24","PC_LF","M","2016-06",10.5,
"USA","UNEMP","15_24","PC_LF","M","2016-07",10.6,
"USA","UNEMP","15_24","PC_LF","M","2016-08",10.2,
"USA","UNEMP","15_24","PC_LF","M","2016-09",10.4,
"USA","UNEMP","15_24","PC_LF","M","2016-10",10.6,
"USA","UNEMP","15_24","PC_LF","M","2016-11",10.3,
"USA","UNEMP","15_24","PC_LF","M","2016-12",10,
"USA","UNEMP","15_24","PC_LF","M","2017-01",10,
"USA","UNEMP","15_24","PC_LF","M","2017-02",9.8,
"USA","UNEMP","15_24","PC_LF","M","2017-03",9,
"USA","UNEMP","15_24","PC_LF","M","2017-04",9.3,
"USA","UNEMP","15_24","PC_LF","M","2017-05",8.7,
"USA","UNEMP","15_24","PC_LF","M","2017-06",9.1,
"USA","UNEMP","15_24","PC_LF","M","2017-07",8.9,
"USA","UNEMP","15_24","PC_LF","M","2017-08",8.9,
"USA","UNEMP","15_24","PC_LF","M","2017-09",9.1,
"USA","UNEMP","15_24","PC_LF","M","2017-10",9.2,
"USA","UNEMP","15_24","PC_LF","M","2017-11",9.8,
"USA","UNEMP","15_24","PC_LF","M","2017-12",9.1,
"USA","UNEMP","15_24","PC_LF","M","2018-01",9.2,
"USA","UNEMP","15_24","PC_LF","M","2018-02",9,
"USA","UNEMP","15_24","PC_LF","M","2018-03",8.3,
"USA","UNEMP","15_24","PC_LF","M","2018-04",8.3,
"USA","UNEMP","15_24","PC_LF","M","2018-05",8.6,
"USA","UNEMP","15_24","PC_LF","M","2018-06",8.8,
"USA","UNEMP","15_24","PC_LF","M","2018-07",8.6,
"USA","UNEMP","15_24","PC_LF","M","2018-08",8.2,
"USA","UNEMP","15_24","PC_LF","M","2018-09",8.5,
"USA","UNEMP","15_24","PC_LF","M","2018-10",8.5,
"USA","UNEMP","15_24","PC_LF","M","2018-11",8.3,
"USA","UNEMP","15_24","PC_LF","M","2018-12",8.9,
"USA","UNEMP","15_24","PC_LF","M","2019-01",9.3,
"USA","UNEMP","15_24","PC_LF","M","2019-02",9.1,
"USA","UNEMP","15_24","PC_LF","M","2019-03",8.5,
"USA","UNEMP","15_24","PC_LF","M","2019-04",8.1,
"USA","UNEMP","15_24","PC_LF","M","2019-05",8.5,
"USA","UNEMP","15_24","PC_LF","M","2019-06",7.9,
"USA","UNEMP","15_24","PC_LF","M","2019-07",8.4,
"USA","UNEMP","15_24","PC_LF","M","2019-08",8.4,
"USA","UNEMP","15_24","PC_LF","M","2019-09",7.9,
"USA","UNEMP","15_24","PC_LF","M","2019-10",8,
"USA","UNEMP","15_24","PC_LF","M","2019-11",8.1,
"USA","UNEMP","15_24","PC_LF","M","2019-12",8.3,
"USA","UNEMP","15_24","PC_LF","M","2020-01",8.5,
"USA","UNEMP","15_24","PC_LF","M","2020-02",7.8,
"USA","UNEMP","15_24","PC_LF","M","2020-03",10,
"USA","UNEMP","15_24","PC_LF","M","2020-04",27.4,
"USA","UNEMP","15_24","PC_LF","M","2020-05",25.1,
"USA","UNEMP","15_24","PC_LF","M","2020-06",20.4,
"USA","UNEMP","15_24","PC_LF","M","2020-07",18.4,
"USA","UNEMP","15_24","PC_LF","M","2020-08",14.7,
"USA","UNEMP","15_24","PC_LF","M","2020-09",13.6,
"USA","UNEMP","15_24","PC_LF","M","2020-10",11.8,
"USA","UNEMP","15_24","PC_LF","M","2020-11",11.6,
"USA","UNEMP","15_24","PC_LF","M","2020-12",12.6,
"USA","UNEMP","15_24","PC_LF","M","2021-01",11.3,
"USA","UNEMP","15_24","PC_LF","M","2021-02",10.9,
"USA","UNEMP","15_24","PC_LF","M","2021-03",10.9,
"USA","UNEMP","15_24","PC_LF","M","2021-04",10.8,
"USA","UNEMP","15_24","PC_LF","M","2021-05",9.9,
"USA","UNEMP","15_24","PC_LF","M","2021-06",9.7,
"USA","UNEMP","15_24","PC_LF","M","2021-07",9.5,
"USA","UNEMP","15_24","PC_LF","M","2021-08",9.8,
"USA","UNEMP","15_24","PC_LF","M","2021-09",8.8,
"USA","UNEMP","15_24","PC_LF","M","2021-10",8.5,
"USA","UNEMP","15_24","PC_LF","M","2021-11",8.4,
"USA","UNEMP","15_24","PC_LF","M","2021-12",8.2,
"USA","UNEMP","15_24","PC_LF","M","2022-01",8.3,
"USA","UNEMP","15_24","PC_LF","M","2022-02",8.3,
"USA","UNEMP","15_24","PC_LF","M","2022-03",8.2,
"USA","UNEMP","15_24","PC_LF","M","2022-04",7.9,
"USA","UNEMP","15_24","PC_LF","M","2022-05",7.8,
"USA","UNEMP","15_24","PC_LF","M","2022-06",8.1,
"HUN","UNEMP","15_24","PC_LF","M","2014-11",19.2,
"HUN","UNEMP","15_24","PC_LF","M","2014-12",17.9,
"HUN","UNEMP","15_24","PC_LF","M","2015-01",19.4,
"HUN","UNEMP","15_24","PC_LF","M","2015-02",19,
"HUN","UNEMP","15_24","PC_LF","M","2015-03",18.6,
"HUN","UNEMP","15_24","PC_LF","M","2015-04",19.6,
"HUN","UNEMP","15_24","PC_LF","M","2015-05",16.6,
"HUN","UNEMP","15_24","PC_LF","M","2015-06",17.9,
"HUN","UNEMP","15_24","PC_LF","M","2015-07",17.5,
"HUN","UNEMP","15_24","PC_LF","M","2015-08",16.6,
"HUN","UNEMP","15_24","PC_LF","M","2015-09",13.4,
"HUN","UNEMP","15_24","PC_LF","M","2015-10",16.2,
"HUN","UNEMP","15_24","PC_LF","M","2015-11",15,
"HUN","UNEMP","15_24","PC_LF","M","2015-12",15,
"HUN","UNEMP","15_24","PC_LF","M","2016-01",12.1,
"HUN","UNEMP","15_24","PC_LF","M","2016-02",14.4,
"HUN","UNEMP","15_24","PC_LF","M","2016-03",15.2,
"HUN","UNEMP","15_24","PC_LF","M","2016-04",13.9,
"HUN","UNEMP","15_24","PC_LF","M","2016-05",13.4,
"HUN","UNEMP","15_24","PC_LF","M","2016-06",12.9,
"HUN","UNEMP","15_24","PC_LF","M","2016-07",11.5,
"HUN","UNEMP","15_24","PC_LF","M","2016-08",11.5,
"HUN","UNEMP","15_24","PC_LF","M","2016-09",12.4,
"HUN","UNEMP","15_24","PC_LF","M","2016-10",11.6,
"HUN","UNEMP","15_24","PC_LF","M","2016-11",10.6,
"HUN","UNEMP","15_24","PC_LF","M","2016-12",12.8,
"HUN","UNEMP","15_24","PC_LF","M","2017-01",9.6,
"HUN","UNEMP","15_24","PC_LF","M","2017-02",9.8,
"HUN","UNEMP","15_24","PC_LF","M","2017-03",11.1,
"HUN","UNEMP","15_24","PC_LF","M","2017-04",11,
"HUN","UNEMP","15_24","PC_LF","M","2017-05",12.2,
"HUN","UNEMP","15_24","PC_LF","M","2017-06",10.3,
"HUN","UNEMP","15_24","PC_LF","M","2017-07",9.1,
"HUN","UNEMP","15_24","PC_LF","M","2017-08",12.1,
"HUN","UNEMP","15_24","PC_LF","M","2017-09",9.7,
"HUN","UNEMP","15_24","PC_LF","M","2017-10",8.8,
"HUN","UNEMP","15_24","PC_LF","M","2017-11",12,
"HUN","UNEMP","15_24","PC_LF","M","2017-12",10,
"HUN","UNEMP","15_24","PC_LF","M","2018-01",9.3,
"HUN","UNEMP","15_24","PC_LF","M","2018-02",12.5,
"HUN","UNEMP","15_24","PC_LF","M","2018-03",8.4,
"HUN","UNEMP","15_24","PC_LF","M","2018-04",8.9,
"HUN","UNEMP","15_24","PC_LF","M","2018-05",10.8,
"HUN","UNEMP","15_24","PC_LF","M","2018-06",9.3,
"HUN","UNEMP","15_24","PC_LF","M","2018-07",8.9,
"HUN","UNEMP","15_24","PC_LF","M","2018-08",9.1,
"HUN","UNEMP","15_24","PC_LF","M","2018-09",10.9,
"HUN","UNEMP","15_24","PC_LF","M","2018-10",8.5,
"HUN","UNEMP","15_24","PC_LF","M","2018-11",10.2,
"HUN","UNEMP","15_24","PC_LF","M","2018-12",11.6,
"HUN","UNEMP","15_24","PC_LF","M","2019-01",11.8,
"HUN","UNEMP","15_24","PC_LF","M","2019-02",11.2,
"HUN","UNEMP","15_24","PC_LF","M","2019-03",10.1,
"HUN","UNEMP","15_24","PC_LF","M","2019-04",12.3,
"HUN","UNEMP","15_24","PC_LF","M","2019-05",12.8,
"HUN","UNEMP","15_24","PC_LF","M","2019-06",7.8,
"HUN","UNEMP","15_24","PC_LF","M","2019-07",11.6,
"HUN","UNEMP","15_24","PC_LF","M","2019-08",8.7,
"HUN","UNEMP","15_24","PC_LF","M","2019-09",11.3,
"HUN","UNEMP","15_24","PC_LF","M","2019-10",16.3,
"HUN","UNEMP","15_24","PC_LF","M","2019-11",10.7,
"HUN","UNEMP","15_24","PC_LF","M","2019-12",9.8,
"HUN","UNEMP","15_24","PC_LF","M","2020-01",12.4,
"HUN","UNEMP","15_24","PC_LF","M","2020-02",9.8,
"HUN","UNEMP","15_24","PC_LF","M","2020-03",11.7,
"HUN","UNEMP","15_24","PC_LF","M","2020-04",14.1,
"HUN","UNEMP","15_24","PC_LF","M","2020-05",13.3,
"HUN","UNEMP","15_24","PC_LF","M","2020-06",16.6,
"HUN","UNEMP","15_24","PC_LF","M","2020-07",13.9,
"HUN","UNEMP","15_24","PC_LF","M","2020-08",10.8,
"HUN","UNEMP","15_24","PC_LF","M","2020-09",12.5,
"HUN","UNEMP","15_24","PC_LF","M","2020-10",10.3,
"HUN","UNEMP","15_24","PC_LF","M","2020-11",12.7,
"HUN","UNEMP","15_24","PC_LF","M","2020-12",11.4,
"HUN","UNEMP","15_24","PC_LF","M","2021-01",15.4,
"HUN","UNEMP","15_24","PC_LF","M","2021-02",13.5,
"HUN","UNEMP","15_24","PC_LF","M","2021-03",12,
"HUN","UNEMP","15_24","PC_LF","M","2021-04",14.1,
"HUN","UNEMP","15_24","PC_LF","M","2021-05",13.8,
"HUN","UNEMP","15_24","PC_LF","M","2021-06",13,
"HUN","UNEMP","15_24","PC_LF","M","2021-07",16.6,
"HUN","UNEMP","15_24","PC_LF","M","2021-08",15.9,
"HUN","UNEMP","15_24","PC_LF","M","2021-09",8.4,
"HUN","UNEMP","15_24","PC_LF","M","2021-10",14.4,
"HUN","UNEMP","15_24","PC_LF","M","2021-11",12.3,
"HUN","UNEMP","15_24","PC_LF","M","2021-12",11.5,
"HUN","UNEMP","15_24","PC_LF","M","2022-01",11.7,
"HUN","UNEMP","15_24","PC_LF","M","2022-02",10.6,
"HUN","UNEMP","15_24","PC_LF","M","2022-03",9.3,
"HUN","UNEMP","15_24","PC_LF","M","2022-04",12.4,
"HUN","UNEMP","15_24","PC_LF","M","2022-05",10.8,
"COL","UNEMP","15_24","PC_LF","M","2014-11",19.72395,
"COL","UNEMP","15_24","PC_LF","M","2014-12",19.7411,
"COL","UNEMP","15_24","PC_LF","M","2015-01",16.00799,
"COL","UNEMP","15_24","PC_LF","M","2015-02",18.90261,
"COL","UNEMP","15_24","PC_LF","M","2015-03",17.54645,
"COL","UNEMP","15_24","PC_LF","M","2015-04",17.38066,
"COL","UNEMP","15_24","PC_LF","M","2015-05",18.42317,
"COL","UNEMP","15_24","PC_LF","M","2015-06",16.92895,
"COL","UNEMP","15_24","PC_LF","M","2015-07",17.22961,
"COL","UNEMP","15_24","PC_LF","M","2015-08",18.93461,
"COL","UNEMP","15_24","PC_LF","M","2015-09",18.42179,
"COL","UNEMP","15_24","PC_LF","M","2015-10",17.69537,
"COL","UNEMP","15_24","PC_LF","M","2015-11",16.67613,
"COL","UNEMP","15_24","PC_LF","M","2015-12",18.56711,
"COL","UNEMP","15_24","PC_LF","M","2016-01",19.78964,
"COL","UNEMP","15_24","PC_LF","M","2016-02",17.89407,
"COL","UNEMP","15_24","PC_LF","M","2016-03",18.93689,
"COL","UNEMP","15_24","PC_LF","M","2016-04",18.07839,
